"minute","x","Control","A","B","w","n","a"
2896,0,7.55019638193214,7.55019638193214,7.78280671678999,1.26026637843447,0,1.00669285092428
2897,0,7.55019638193214,7.55019638193214,7.78119543944686,1.25984111029978,0,1.00669285092428
2898,0,7.55019638193214,7.55019638193214,7.77958428557217,1.25941598566887,0,1.00669285092428
2899,0,7.55019638193214,7.55019638193214,7.77797325524348,1.25899100449331,0,1.00669285092428
2900,0,7.55019638193214,7.55019638193214,7.77636234853832,1.2585661667247,0,1.00669285092428
2901,0,7.55019638193214,7.55019638193214,7.7747515655342,1.25814147231465,0,1.00669285092428
2902,0,7.55019638193214,7.55019638193214,7.77314090630859,1.25771692121477,0,1.00669285092428
2903,0,7.55019638193214,7.55019638193214,7.77153037093896,1.25729251337671,0,1.00669285092428
2904,0,7.55019638193214,7.55019638193214,7.76991995950273,1.25686824875213,0,1.00669285092428
2905,0,7.55019638193214,7.55019638193214,7.76830967207731,1.2564441272927,0,1.00669285092428
2906,0,7.55019638193214,7.55019638193214,7.76669950874006,1.25602014895011,0,1.00669285092428
2907,0,7.55019638193214,7.55019638193214,7.76508946956835,1.25559631367606,0,1.00669285092428
2908,0,7.55019638193214,7.55019638193214,7.7634795546395,1.25517262142228,0,1.00669285092428
2909,0,7.55019638193214,7.55019638193214,7.76186976403079,1.25474907214052,0,1.00669285092428
2910,0,7.55019638193214,7.55019638193214,7.76026009781952,1.25432566578251,0,1.00669285092428
2911,0,7.55019638193214,7.55019638193214,7.75865055608291,1.25390240230004,0,1.00669285092428
2912,0,7.55019638193214,7.55019638193214,7.7570411388982,1.25347928164489,0,1.00669285092428
2913,0,7.55019638193214,7.55019638193214,7.75543184634258,1.25305630376887,0,1.00669285092428
2914,0,7.55019638193214,7.55019638193214,7.75382267849321,1.25263346862379,0,1.00669285092428
2915,0,7.55019638193214,7.55019638193214,7.75221363542723,1.25221077616149,0,1.00669285092428
2916,0,7.55019638193214,7.55019638193214,7.75060471722177,1.25178822633383,0,1.00669285092428
2917,0,7.55019638193214,7.55019638193214,7.74899592395391,1.25136581909268,0,1.00669285092428
2918,0,7.55019638193214,7.55019638193214,7.74738725570071,1.25094355438991,0,1.00669285092428
2919,0,7.55019638193214,7.55019638193214,7.74577871253921,1.25052143217743,0,1.00669285092428
2920,0,7.55019638193214,7.55019638193214,7.74417029454642,1.25009945240717,0,1.00669285092428
2921,0,7.55019638193214,7.55019638193214,7.74256200179932,1.24967761503104,0,1.00669285092428
2922,0,7.55019638193214,7.55019638193214,7.74095383437488,1.24925592000101,0,1.00669285092428
2923,0,7.55019638193214,7.55019638193214,7.73934579235003,1.24883436726903,0,1.00669285092428
2924,0,7.55019638193214,7.55019638193214,7.73773787580166,1.2484129567871,0,1.00669285092428
2925,0,7.55019638193214,7.55019638193214,7.73613008480666,1.2479916885072,0,1.00669285092428
2926,0,7.55019638193214,7.55019638193214,7.73452241944189,1.24757056238136,0,1.00669285092428
2927,0,7.55019638193214,7.55019638193214,7.73291487978416,1.24714957836161,0,1.00669285092428
2928,0,7.55019638193214,7.55019638193214,7.73130746591029,1.24672873639999,0,1.00669285092428
2929,0,7.55019638193214,7.55019638193214,7.72970017789703,1.24630803644856,0,1.00669285092428
2930,0,7.55019638193214,7.55019638193214,7.72809301582115,1.24588747845941,0,1.00669285092428
2931,0,7.55019638193214,7.55019638193214,7.72648597975936,1.24546706238464,0,1.00669285092428
2932,0,7.55019638193214,7.55019638193214,7.72487906978835,1.24504678817634,0,1.00669285092428
2933,0,7.55019638193214,7.55019638193214,7.72327228598481,1.24462665578666,0,1.00669285092428
2934,0,7.55019638193214,7.55019638193214,7.72166562842535,1.24420666516774,0,1.00669285092428
2935,0,7.55019638193214,7.55019638193214,7.72005909718661,1.24378681627173,0,1.00669285092428
2936,0,7.55019638193214,7.55019638193214,7.71845269234517,1.24336710905082,0,1.00669285092428
2937,0,7.55019638193214,7.55019638193214,7.7168464139776,1.24294754345719,0,1.00669285092428
2938,0,7.55019638193214,7.55019638193214,7.71524026216043,1.24252811944306,0,1.00669285092428
2939,0,7.55019638193214,7.55019638193214,7.71363423697017,1.24210883696064,0,1.00669285092428
2940,0,7.55019638193214,7.55019638193214,7.7120283384833,1.24168969596219,0,1.00669285092428
2941,0,7.55019638193214,7.55019638193214,7.71042256677628,1.24127069639996,0,1.00669285092428
2942,0,7.55019638193214,7.55019638193214,7.70881692192554,1.24085183822621,0,1.00669285092428
2943,0,7.55019638193214,7.55019638193214,7.70721140400749,1.24043312139325,0,1.00669285092428
2944,0,7.55019638193214,7.55019638193214,7.7056060130985,1.24001454585338,0,1.00669285092428
2945,0,7.55019638193214,7.55019638193214,7.70400074927492,1.23959611155891,0,1.00669285092428
2946,0,7.55019638193214,7.55019638193214,7.70239561261308,1.23917781846219,0,1.00669285092428
2947,0,7.55019638193214,7.55019638193214,7.70079060318927,1.23875966651557,0,1.00669285092428
2948,0,7.55019638193214,7.55019638193214,7.69918572107977,1.23834165567142,0,1.00669285092428
2949,0,7.55019638193214,7.55019638193214,7.69758096636081,1.23792378588212,0,1.00669285092428
2950,0,7.55019638193214,7.55019638193214,7.69597633910863,1.23750605710009,0,1.00669285092428
2951,0,7.55019638193214,7.55019638193214,7.6943718393994,1.23708846927772,0,1.00669285092428
2952,0,7.55019638193214,7.55019638193214,7.69276746730929,1.23667102236747,0,1.00669285092428
2953,0,7.55019638193214,7.55019638193214,7.69116322291445,1.23625371632178,0,1.00669285092428
2954,0,7.55019638193214,7.55019638193214,7.68955910629097,1.23583655109311,0,1.00669285092428
2955,0,7.55019638193214,7.55019638193214,7.68795511751495,1.23541952663395,0,1.00669285092428
2956,0,7.55019638193214,7.55019638193214,7.68635125666245,1.2350026428968,0,1.00669285092428
2957,0,7.55019638193214,7.55019638193214,7.68474752380949,1.23458589983417,0,1.00669285092428
2958,0,7.55019638193214,7.55019638193214,7.68314391903207,1.23416929739859,0,1.00669285092428
2959,0,7.55019638193214,7.55019638193214,7.68154044240619,1.23375283554261,0,1.00669285092428
2960,0,7.55019638193214,7.55019638193214,7.67993709400778,1.23333651421879,0,1.00669285092428
2961,0,7.55019638193214,7.55019638193214,7.67833387391278,1.23292033337971,0,1.00669285092428
2962,0,7.55019638193214,7.55019638193214,7.67673078219707,1.23250429297796,0,1.00669285092428
2963,0,7.55019638193214,7.55019638193214,7.67512781893654,1.23208839296616,0,1.00669285092428
2964,0,7.55019638193214,7.55019638193214,7.67352498420701,1.23167263329692,0,1.00669285092428
2965,0,7.55019638193214,7.55019638193214,7.67192227808432,1.2312570139229,0,1.00669285092428
2966,0,7.55019638193214,7.55019638193214,7.67031970064425,1.23084153479675,0,1.00669285092428
2967,0,7.55019638193214,7.55019638193214,7.66871725196256,1.23042619587114,0,1.00669285092428
2968,0,7.55019638193214,7.55019638193214,7.66711493211499,1.23001099709877,0,1.00669285092428
2969,0,7.55019638193214,7.55019638193214,7.66551274117726,1.22959593843234,0,1.00669285092428
2970,0,7.55019638193214,7.55019638193214,7.66391067922503,1.22918101982457,0,1.00669285092428
2971,0,7.55019638193214,7.55019638193214,7.66230874633398,1.2287662412282,0,1.00669285092428
2972,0,7.55019638193214,7.55019638193214,7.66070694257972,1.22835160259599,0,1.00669285092428
2973,0,7.55019638193214,7.55019638193214,7.65910526803786,1.22793710388071,0,1.00669285092428
2974,0,7.55019638193214,7.55019638193214,7.65750372278398,1.22752274503514,0,1.00669285092428
2975,0,7.55019638193214,7.55019638193214,7.65590230689362,1.22710852601208,0,1.00669285092428
2976,0,7.55019638193214,7.55019638193214,7.65430102044231,1.22669444676436,0,1.00669285092428
2977,0,7.55019638193214,7.55019638193214,7.65269986350554,1.2262805072448,0,1.00669285092428
2978,0,7.55019638193214,7.55019638193214,7.65109883615877,1.22586670740625,0,1.00669285092428
2979,0,7.55019638193214,7.55019638193214,7.64949793847746,1.22545304720159,0,1.00669285092428
2980,0,7.55019638193214,7.55019638193214,7.647897170537,1.22503952658369,0,1.00669285092428
2981,0,7.55019638193214,7.55019638193214,7.64629653241279,1.22462614550545,0,1.00669285092428
2982,0,7.55019638193214,7.55019638193214,7.64469602418019,1.22421290391978,0,1.00669285092428
2983,0,7.55019638193214,7.55019638193214,7.64309564591452,1.22379980177961,0,1.00669285092428
2984,0,7.55019638193214,7.55019638193214,7.6414953976911,1.22338683903789,0,1.00669285092428
2985,0,7.55019638193214,7.55019638193214,7.63989527958521,1.22297401564758,0,1.00669285092428
2986,0,7.55019638193214,7.55019638193214,7.63829529167209,1.22256133156166,0,1.00669285092428
2987,0,7.55019638193214,7.55019638193214,7.63669543402697,1.22214878673311,0,1.00669285092428
2988,0,7.55019638193214,7.55019638193214,7.63509570672504,1.22173638111495,0,1.00669285092428
2989,0,7.55019638193214,7.55019638193214,7.63349610984148,1.22132411466021,0,1.00669285092428
2990,0,7.55019638193214,7.55019638193214,7.63189664345142,1.22091198732191,0,1.00669285092428
2991,0,7.55019638193214,7.55019638193214,7.63029730763,1.22049999905312,0,1.00669285092428
2992,0,7.55019638193214,7.55019638193214,7.62869810245228,1.22008814980691,0,1.00669285092428
2993,0,7.55019638193214,7.55019638193214,7.62709902799334,1.21967643953636,0,1.00669285092428
2994,0,7.55019638193214,7.55019638193214,7.62550008432821,1.21926486819459,0,1.00669285092428
2995,0,7.55019638193214,7.55019638193214,7.6239012715319,1.21885343573471,0,1.00669285092428
2996,0,7.55019638193214,7.55019638193214,7.62230258967938,1.21844214210985,0,1.00669285092428
2997,0,7.55019638193214,7.55019638193214,7.62070403884561,1.21803098727317,0,1.00669285092428
2998,0,7.55019638193214,7.55019638193214,7.61910561910552,1.21761997117783,0,1.00669285092428
2999,0,7.55019638193214,7.55019638193214,7.617507330534,1.21720909377702,0,1.00669285092428
3000,0,7.55019638193214,7.55019638193214,7.61590917320593,1.21679835502394,0,1.00669285092428
3001,0,7.55019638193214,7.55019638193214,7.61431114719614,1.21638775487179,0,1.00669285092428
3002,0,7.55019638193214,7.55019638193214,7.61271325257946,1.21597729327381,0,1.00669285092428
3003,0,7.55019638193214,7.55019638193214,7.61111548943067,1.21556697018325,0,1.00669285092428
3004,0,7.55019638193214,7.55019638193214,7.60951785782454,1.21515678555336,0,1.00669285092428
3005,0,7.55019638193214,7.55019638193214,7.6079203578358,1.21474673933743,0,1.00669285092428
3006,0,7.55019638193214,7.55019638193214,7.60632298953916,1.21433683148874,0,1.00669285092428
3007,0,7.55019638193214,7.55019638193214,7.6047257530093,1.21392706196061,0,1.00669285092428
3008,0,7.55019638193214,7.55019638193214,7.60312864832087,1.21351743070636,0,1.00669285092428
3009,0,7.55019638193214,7.55019638193214,7.6015316755485,1.21310793767933,0,1.00669285092428
3010,0,7.55019638193214,7.55019638193214,7.59993483476678,1.21269858283288,0,1.00669285092428
3011,0,7.55019638193214,7.55019638193214,7.59833812605029,1.21228936612038,0,1.00669285092428
3012,0,7.55019638193214,7.55019638193214,7.59674154947357,1.21188028749522,0,1.00669285092428
3013,0,7.55019638193214,7.55019638193214,7.59514510511114,1.21147134691079,0,1.00669285092428
3014,0,7.55019638193214,7.55019638193214,7.59354879303748,1.21106254432053,0,1.00669285092428
3015,0,7.55019638193214,7.55019638193214,7.59195261332706,1.21065387967786,0,1.00669285092428
3016,0,7.55019638193214,7.55019638193214,7.59035656605431,1.21024535293623,0,1.00669285092428
3017,0,7.55019638193214,7.55019638193214,7.58876065129363,1.20983696404912,0,1.00669285092428
3018,0,7.55019638193214,7.55019638193214,7.58716486911941,1.20942871297,0,1.00669285092428
3019,0,7.55019638193214,7.55019638193214,7.58556921960599,1.20902059965236,0,1.00669285092428
3020,0,7.55019638193214,7.55019638193214,7.58397370282771,1.20861262404974,0,1.00669285092428
3021,0,7.55019638193214,7.55019638193214,7.58237831885885,1.20820478611564,0,1.00669285092428
3022,0,7.55019638193214,7.55019638193214,7.58078306777369,1.20779708580363,0,1.00669285092428
3023,0,7.55019638193214,7.55019638193214,7.57918794964647,1.20738952306725,0,1.00669285092428
3024,0,7.55019638193214,7.55019638193214,7.5775929645514,1.20698209786008,0,1.00669285092428
3025,0,7.55019638193214,7.55019638193214,7.57599811256266,1.20657481013573,0,1.00669285092428
3026,0,7.55019638193214,7.55019638193214,7.57440339375443,1.20616765984778,0,1.00669285092428
3027,0,7.55019638193214,7.55019638193214,7.57280880820082,1.20576064694987,0,1.00669285092428
3028,0,7.55019638193214,7.55019638193214,7.57121435597594,1.20535377139564,0,1.00669285092428
3029,0,7.55019638193214,7.55019638193214,7.56962003715388,1.20494703313873,0,1.00669285092428
3030,0,7.55019638193214,7.55019638193214,7.56802585180866,1.20454043213283,0,1.00669285092428
3031,0,7.55019638193214,7.55019638193214,7.56643180001434,1.20413396833161,0,1.00669285092428
3032,0,7.55019638193214,7.55019638193214,7.56483788184487,1.20372764168878,0,1.00669285092428
3033,0,7.55019638193214,7.55019638193214,7.56324409737425,1.20332145215804,0,1.00669285092428
3034,0,7.55019638193214,7.55019638193214,7.56165044667641,1.20291539969315,0,1.00669285092428
3035,0,7.55019638193214,7.55019638193214,7.56005692982524,1.20250948424784,0,1.00669285092428
3036,0,7.55019638193214,7.55019638193214,7.55846354689465,1.20210370577587,0,1.00669285092428
3037,0,7.55019638193214,7.55019638193214,7.55687029795849,1.20169806423103,0,1.00669285092428
3038,0,7.55019638193214,7.55019638193214,7.55527718309057,1.20129255956712,0,1.00669285092428
3039,0,7.55019638193214,7.55019638193214,7.55368420236471,1.20088719173793,0,1.00669285092428
3040,0,7.55019638193214,7.55019638193214,7.55209135585467,1.20048196069731,0,1.00669285092428
3041,0,7.55019638193214,7.55019638193214,7.5504986436342,1.20007686639908,0,1.00669285092428
3042,0.00129031615512964,7.55019638193214,7.55019638193214,7.54890606577701,1.19967190879711,0,1.00669285092428
3043,0.00288278905685413,7.55019638193214,7.55027359656117,7.54739080750432,1.19926708784527,0.00154743369776203,1.00670314620816
3044,0.00447517079543047,7.55019638193214,7.55036899704267,7.54589382624724,1.19886240349744,0.00345606741747627,1.00671586627236
3045,0.00606745827238608,7.55019638193214,7.55046450728051,7.54439704900812,1.19845785570754,0.00536330359541663,1.00672860097073
3046,0.00765965147822989,7.55019638193214,7.55056012706501,7.54290047558678,1.19805344442948,0.00726913928216432,1.00674135027533
3047,0.00925175040353032,7.55019638193214,7.55065585637119,7.54140410596766,1.1976491696172,0.0091735752324592,1.00675411418283
3048,0.0108437550388452,7.55019638193214,7.55075169517376,7.53990794013492,1.19724503122465,0.0110766122007573,1.00676689268983
3049,0.0124356653747215,7.55019638193214,7.55084764344711,7.53841197807239,1.19684102920578,0.0129782509411468,1.00677968579295
3050,0.0140274814017047,7.55019638193214,7.55094370116532,7.53691621976361,1.19643716351459,0.0148784922073485,1.00679249348871
3051,0.0156192031103197,7.55019638193214,7.55103986830216,7.53542066519184,1.19603343410508,0.016777336752726,1.00680531577362
3052,0.0172108304910878,7.55019638193214,7.55113614483109,7.53392531434,1.19562984093125,0.0186747853302644,1.00681815264414
3053,0.0188023635345171,7.55019638193214,7.55123253072525,7.53243016719073,1.19522638394713,0.0205708386925899,1.0068310040967
3054,0.0203938022311041,7.55019638193214,7.55132902595748,7.53093522372638,1.19482306310677,0.0224654975919588,1.00684387012766
3055,0.0219851465713337,7.55019638193214,7.55142563050031,7.52944048392898,1.19441987836422,0.0243587627802593,1.00685675073337
3056,0.0235763965456819,7.55019638193214,7.55152234432594,7.52794594778026,1.19401682967357,0.0262506350090125,1.00686964591013
3057,0.0251675521446089,7.55019638193214,7.55161916740628,7.52645161526167,1.19361391698889,0.0281411150293747,1.00688255565417
3058,0.0267586133585658,7.55019638193214,7.5517160997129,7.52495748635434,1.1932111402643,0.03003020359213,1.00689547996172
3059,0.0283495801779896,7.55019638193214,7.55181314121709,7.5234635610391,1.19280849945392,0.0319179014476985,1.00690841882895
3060,0.0299404525933031,7.55019638193214,7.55191029188981,7.52196983929651,1.19240599451189,0.0338042093461302,1.00692137225197
3061,0.0315312305949149,7.55019638193214,7.5520075517017,7.52047632110679,1.19200362539235,0.035689128037105,1.00693434022689
3062,0.0331219141732282,7.55019638193214,7.55210492062311,7.51898300644988,1.19160139204947,0.0375726582699335,1.00694732274975
3063,0.0347125033186186,7.55019638193214,7.55220239862406,7.51748989530544,1.19119929443744,0.039454800793567,1.00696031981654
3064,0.0363029980214602,7.55019638193214,7.55229998567426,7.5159969876528,1.19079733251046,0.0413355563565716,1.00697333142323
3065,0.0378933982721028,7.55019638193214,7.55239768174311,7.51450428347101,1.19039550622274,0.0432149257071592,1.00698635756575
3066,0.0394837040608875,7.55019638193214,7.55249548679971,7.51301178273882,1.18999381552851,0.045092909593161,1.00699939823996
3067,0.0410739153781385,7.55019638193214,7.55259340081282,7.51151948543468,1.18959226038201,0.0469695087620455,1.00701245344171
3068,0.0426640322141596,7.55019638193214,7.5526914237509,7.51002739153674,1.18919084073751,0.0488447239609097,1.00702552316679
3069,0.0442540545592482,7.55019638193214,7.55278955558211,7.50853550102286,1.18878955654927,0.0507185559364747,1.00703860741095
